"track_key","TrackId","TrackName","Composer","Milliseconds","UnitPrice","AlbumId","AlbumTitle","GenreId","GenreName"
507,511,"Um Homem Também Chora (Guerreiro Menino)","",207229,0.99,41,"Meus Momentos",7,"Latin"
508,512,"Comportamento Geral","Gonzaga Jr",181577,0.99,41,"Meus Momentos",7,"Latin"
509,513,"Ponto De Interrogação","",180950,0.99,41,"Meus Momentos",7,"Latin"
510,514,"Espere Por Mim, Morena","Gonzaguinha",207072,0.99,41,"Meus Momentos",7,"Latin"
511,515,"Meia-Lua Inteira","",222093,0.99,23,"Minha Historia",7,"Latin"
512,516,"Voce e Linda","",242938,0.99,23,"Minha Historia",7,"Latin"
513,517,"Um Indio","",195944,0.99,23,"Minha Historia",7,"Latin"
514,518,"Podres Poderes","",259761,0.99,23,"Minha Historia",7,"Latin"
515,519,"Voce Nao Entende Nada - Cotidiano","",421982,0.99,23,"Minha Historia",7,"Latin"
516,520,"O Estrangeiro","",374700,0.99,23,"Minha Historia",7,"Latin"
517,521,"Menino Do Rio","",147670,0.99,23,"Minha Historia",7,"Latin"
518,522,"Qualquer Coisa","",193410,0.99,23,"Minha Historia",7,"Latin"
519,523,"Sampa","",185051,0.99,23,"Minha Historia",7,"Latin"
520,524,"Queixa","",299676,0.99,23,"Minha Historia",7,"Latin"
521,525,"O Leaozinho","",184398,0.99,23,"Minha Historia",7,"Latin"
522,526,"Fora Da Ordem","",354011,0.99,23,"Minha Historia",7,"Latin"
523,527,"Terra","",401319,0.99,23,"Minha Historia",7,"Latin"
524,528,"Alegria, Alegria","",169221,0.99,23,"Minha Historia",7,"Latin"
525,529,"Balada Do Louco","Arnaldo Baptista - Rita Lee",241057,0.99,42,"Minha História",4,"Alternative & Punk"
526,530,"Ando Meio Desligado","Arnaldo Baptista - Rita Lee -  Sérgio Dias",287817,0.99,42,"Minha História",4,"Alternative & Punk"
527,531,"Top Top","Os Mutantes - Arnolpho Lima Filho",146938,0.99,42,"Minha História",4,"Alternative & Punk"
528,532,"Baby","Caetano Veloso",177188,0.99,42,"Minha História",4,"Alternative & Punk"
529,533,"A E O Z","Mutantes",518556,0.99,42,"Minha História",4,"Alternative & Punk"
530,534,"Panis Et Circenses","Caetano Veloso - Gilberto Gil",125152,0.99,42,"Minha História",4,"Alternative & Punk"
531,535,"Chão De Estrelas","Orestes Barbosa-Sílvio Caldas",284813,0.99,42,"Minha História",4,"Alternative & Punk"
532,536,"Vida De Cachorro","Rita Lee - Arnaldo Baptista - Sérgio Baptista",195186,0.99,42,"Minha História",4,"Alternative & Punk"
533,537,"Bat Macumba","Gilberto Gil - Caetano Veloso",187794,0.99,42,"Minha História",4,"Alternative & Punk"
534,538,"Desculpe Babe","Arnaldo Baptista - Rita Lee",170422,0.99,42,"Minha História",4,"Alternative & Punk"
535,539,"Rita Lee","Arnaldo Baptista/Rita Lee/Sérgio Dias",189257,0.99,42,"Minha História",4,"Alternative & Punk"
536,540,"Posso Perder Minha Mulher, Minha Mãe, Desde Que Eu Tenha O Rock And Roll","Arnaldo Baptista - Rita Lee - Arnolpho Lima Filho",222955,0.99,42,"Minha História",4,"Alternative & Punk"
537,541,"Banho De Lua","B. de Filippi - F. Migliaci - Versão: Fred Jorge",221831,0.99,42,"Minha História",4,"Alternative & Punk"
538,542,"Meu Refrigerador Não Funciona","Arnaldo Baptista - Rita Lee - Sérgio Dias",382981,0.99,42,"Minha História",4,"Alternative & Punk"
539,543,"Burn","Coverdale/Lord/Paice",453955,0.99,43,"MK III The Final Concerts [Disc 1]",1,"Rock"
540,544,"Stormbringer","Coverdale",277133,0.99,43,"MK III The Final Concerts [Disc 1]",1,"Rock"
541,545,"Gypsy","Coverdale/Hughes/Lord/Paice",339173,0.99,43,"MK III The Final Concerts [Disc 1]",1,"Rock"
542,546,"Lady Double Dealer","Coverdale",233586,0.99,43,"MK III The Final Concerts [Disc 1]",1,"Rock"
543,547,"Mistreated","Coverdale",758648,0.99,43,"MK III The Final Concerts [Disc 1]",1,"Rock"
544,548,"Smoke On The Water","Gillan/Glover/Lord/Paice",618031,0.99,43,"MK III The Final Concerts [Disc 1]",1,"Rock"
545,549,"You Fool No One","Coverdale/Lord/Paice",804101,0.99,43,"MK III The Final Concerts [Disc 1]",1,"Rock"
546,550,"Custard Pie","Jimmy Page/Robert Plant",253962,0.99,44,"Physical Graffiti [Disc 1]",1,"Rock"
547,551,"The Rover","Jimmy Page/Robert Plant",337084,0.99,44,"Physical Graffiti [Disc 1]",1,"Rock"
548,552,"In My Time Of Dying","John Bonham/John Paul Jones",666017,0.99,44,"Physical Graffiti [Disc 1]",1,"Rock"
549,553,"Houses Of The Holy","Jimmy Page/Robert Plant",242494,0.99,44,"Physical Graffiti [Disc 1]",1,"Rock"
550,554,"Trampled Under Foot","John Paul Jones",336692,0.99,44,"Physical Graffiti [Disc 1]",1,"Rock"
551,555,"Kashmir","John Bonham",508604,0.99,44,"Physical Graffiti [Disc 1]",1,"Rock"
552,556,"Imperatriz","Guga/Marquinho Lessa/Tuninho Professor",339173,0.99,45,"Sambas De Enredo 2001",7,"Latin"
553,557,"Beija-Flor","Caruso/Cleber/Deo/Osmar",327000,0.99,45,"Sambas De Enredo 2001",7,"Latin"
554,558,"Viradouro","Dadinho/Gilbreto Gomes/Gustavo/P.C. Portugal/R. Mocoto",344320,0.99,45,"Sambas De Enredo 2001",7,"Latin"
555,559,"Mocidade","Domenil/J. Brito/Joaozinho/Rap, Marcelo Do",261720,0.99,45,"Sambas De Enredo 2001",7,"Latin"
556,560,"Unidos Da Tijuca","Douglas/Neves, Vicente Das/Silva, Gilmar L./Toninho Gentil/Wantuir",338834,0.99,45,"Sambas De Enredo 2001",7,"Latin"
557,561,"Salgueiro","Augusto/Craig Negoescu/Rocco Filho/Saara, Ze Carlos Da",305920,0.99,45,"Sambas De Enredo 2001",7,"Latin"
558,562,"Mangueira","Bizuca/Clóvis Pê/Gilson Bernini/Marelo D'Aguia",298318,0.99,45,"Sambas De Enredo 2001",7,"Latin"
559,563,"União Da Ilha","Dito/Djalma Falcao/Ilha, Almir Da/Márcio André",330945,0.99,45,"Sambas De Enredo 2001",7,"Latin"
560,564,"Grande Rio","Carlos Santos/Ciro/Claudio Russo/Zé Luiz",307252,0.99,45,"Sambas De Enredo 2001",7,"Latin"
561,565,"Portela","Flavio Bororo/Paulo Apparicio/Wagner Alves/Zeca Sereno",319608,0.99,45,"Sambas De Enredo 2001",7,"Latin"
562,566,"Caprichosos","Gule/Jorge 101/Lequinho/Luiz Piao",351320,0.99,45,"Sambas De Enredo 2001",7,"Latin"
563,567,"Tradição","Adalto Magalha/Lourenco",269165,0.99,45,"Sambas De Enredo 2001",7,"Latin"
564,568,"Império Serrano","Arlindo Cruz/Carlos Sena/Elmo Caetano/Mauricao",334942,0.99,45,"Sambas De Enredo 2001",7,"Latin"
565,569,"Tuiuti","Claudio Martins/David Lima/Kleber Rodrigues/Livre, Cesare Som",259657,0.99,45,"Sambas De Enredo 2001",7,"Latin"
566,570,"(Da Le) Yaleo","Santana",353488,0.99,46,"Supernatural",1,"Rock"
567,571,"Love Of My Life","Carlos Santana & Dave Matthews",347820,0.99,46,"Supernatural",1,"Rock"
568,572,"Put Your Lights On","E. Shrody",285178,0.99,46,"Supernatural",1,"Rock"
569,573,"Africa Bamba","I. Toure, S. Tidiane Toure, Carlos Santana & K. Perazzo",282827,0.99,46,"Supernatural",1,"Rock"
570,574,"Smooth","M. Itaal Shur & Rob Thomas",298161,0.99,46,"Supernatural",1,"Rock"
571,575,"Do You Like The Way","L. Hill",354899,0.99,46,"Supernatural",1,"Rock"
572,576,"Maria Maria","W. Jean, J. Duplessis, Carlos Santana, K. Perazzo & R. Rekow",262635,0.99,46,"Supernatural",1,"Rock"
573,577,"Migra","R. Taha, Carlos Santana & T. Lindsay",329064,0.99,46,"Supernatural",1,"Rock"
574,578,"Corazon Espinado","F. Olivera",276114,0.99,46,"Supernatural",1,"Rock"
575,579,"Wishing It Was","Eale-Eye Cherry, M. Simpson, J. King & M. Nishita",292832,0.99,46,"Supernatural",1,"Rock"
576,580,"El Farol","Carlos Santana & KC Porter",291160,0.99,46,"Supernatural",1,"Rock"
577,581,"Primavera","KC Porter & JB Eckl",378618,0.99,46,"Supernatural",1,"Rock"
578,582,"The Calling","Carlos Santana & C. Thompson",747755,0.99,46,"Supernatural",1,"Rock"
579,583,"Solução","",247431,0.99,47,"The Best of Ed Motta",7,"Latin"
580,584,"Manuel","",230269,0.99,47,"The Best of Ed Motta",7,"Latin"
581,585,"Entre E Ouça","",286302,0.99,47,"The Best of Ed Motta",7,"Latin"
582,586,"Um Contrato Com Deus","",202501,0.99,47,"The Best of Ed Motta",7,"Latin"
583,587,"Um Jantar Pra Dois","",244009,0.99,47,"The Best of Ed Motta",7,"Latin"
584,588,"Vamos Dançar","",226194,0.99,47,"The Best of Ed Motta",7,"Latin"
585,589,"Um Love","",181603,0.99,47,"The Best of Ed Motta",7,"Latin"
586,590,"Seis Da Tarde","",238445,0.99,47,"The Best of Ed Motta",7,"Latin"
587,591,"Baixo Rio","",198008,0.99,47,"The Best of Ed Motta",7,"Latin"
588,592,"Sombras Do Meu Destino","",280685,0.99,47,"The Best of Ed Motta",7,"Latin"
589,593,"Do You Have Other Loves?","",295235,0.99,47,"The Best of Ed Motta",7,"Latin"
590,594,"Agora Que O Dia Acordou","",323213,0.99,47,"The Best of Ed Motta",7,"Latin"
591,595,"Já!!!","",217782,0.99,47,"The Best of Ed Motta",7,"Latin"
592,596,"A Rua","",238027,0.99,47,"The Best of Ed Motta",7,"Latin"
593,597,"Now's The Time","Miles Davis",197459,0.99,48,"The Essential Miles Davis [Disc 1]",2,"Jazz"
594,598,"Jeru","Miles Davis",193410,0.99,48,"The Essential Miles Davis [Disc 1]",2,"Jazz"
595,599,"Compulsion","Miles Davis",345025,0.99,48,"The Essential Miles Davis [Disc 1]",2,"Jazz"
596,600,"Tempus Fugit","Miles Davis",231784,0.99,48,"The Essential Miles Davis [Disc 1]",2,"Jazz"
597,601,"Walkin'","Miles Davis",807392,0.99,48,"The Essential Miles Davis [Disc 1]",2,"Jazz"
598,602,"'Round Midnight","Miles Davis",357459,0.99,48,"The Essential Miles Davis [Disc 1]",2,"Jazz"
599,603,"Bye Bye Blackbird","Miles Davis",476003,0.99,48,"The Essential Miles Davis [Disc 1]",2,"Jazz"
600,604,"New Rhumba","Miles Davis",277968,0.99,48,"The Essential Miles Davis [Disc 1]",2,"Jazz"
601,605,"Generique","Miles Davis",168777,0.99,48,"The Essential Miles Davis [Disc 1]",2,"Jazz"
602,606,"Summertime","Miles Davis",200437,0.99,48,"The Essential Miles Davis [Disc 1]",2,"Jazz"
603,607,"So What","Miles Davis",564009,0.99,48,"The Essential Miles Davis [Disc 1]",2,"Jazz"
604,608,"The Pan Piper","Miles Davis",233769,0.99,48,"The Essential Miles Davis [Disc 1]",2,"Jazz"
605,609,"Someday My Prince Will Come","Miles Davis",544078,0.99,48,"The Essential Miles Davis [Disc 1]",2,"Jazz"
606,610,"My Funny Valentine (Live)","Miles Davis",907520,0.99,49,"The Essential Miles Davis [Disc 2]",2,"Jazz"
607,611,"E.S.P.","Miles Davis",330684,0.99,49,"The Essential Miles Davis [Disc 2]",2,"Jazz"
608,612,"Nefertiti","Miles Davis",473495,0.99,49,"The Essential Miles Davis [Disc 2]",2,"Jazz"
609,613,"Petits Machins (Little Stuff)","Miles Davis",487392,0.99,49,"The Essential Miles Davis [Disc 2]",2,"Jazz"
610,614,"Miles Runs The Voodoo Down","Miles Davis",843964,0.99,49,"The Essential Miles Davis [Disc 2]",2,"Jazz"
611,615,"Little Church (Live)","Miles Davis",196101,0.99,49,"The Essential Miles Davis [Disc 2]",2,"Jazz"
612,616,"Black Satin","Miles Davis",316682,0.99,49,"The Essential Miles Davis [Disc 2]",2,"Jazz"
613,617,"Jean Pierre (Live)","Miles Davis",243461,0.99,49,"The Essential Miles Davis [Disc 2]",2,"Jazz"
614,618,"Time After Time","Miles Davis",220734,0.99,49,"The Essential Miles Davis [Disc 2]",2,"Jazz"
615,619,"Portia","Miles Davis",378775,0.99,49,"The Essential Miles Davis [Disc 2]",2,"Jazz"
616,620,"Space Truckin'","Blackmore/Gillan/Glover/Lord/Paice",1196094,0.99,50,"The Final Concerts (Disc 2)",1,"Rock"
617,621,"Going Down / Highway Star","Gillan/Glover/Lord/Nix - Blackmore/Paice",913658,0.99,50,"The Final Concerts (Disc 2)",1,"Rock"
618,622,"Mistreated (Alternate Version)","Blackmore/Coverdale",854700,0.99,50,"The Final Concerts (Disc 2)",1,"Rock"
619,623,"You Fool No One (Alternate Version)","Blackmore/Coverdale/Lord/Paice",763924,0.99,50,"The Final Concerts (Disc 2)",1,"Rock"
620,624,"Jeepers Creepers","",185965,0.99,51,"Up An' Atom",2,"Jazz"
621,625,"Blue Rythm Fantasy","",348212,0.99,51,"Up An' Atom",2,"Jazz"
622,626,"Drum Boogie","",191555,0.99,51,"Up An' Atom",2,"Jazz"
623,627,"Let Me Off Uptown","",187637,0.99,51,"Up An' Atom",2,"Jazz"
624,628,"Leave Us Leap","",182726,0.99,51,"Up An' Atom",2,"Jazz"
625,629,"Opus No.1","",179800,0.99,51,"Up An' Atom",2,"Jazz"
626,630,"Boogie Blues","",204199,0.99,51,"Up An' Atom",2,"Jazz"
627,631,"How High The Moon","",201430,0.99,51,"Up An' Atom",2,"Jazz"
628,632,"Disc Jockey Jump","",193149,0.99,51,"Up An' Atom",2,"Jazz"
629,633,"Up An' Atom","",179565,0.99,51,"Up An' Atom",2,"Jazz"
630,634,"Bop Boogie","",189596,0.99,51,"Up An' Atom",2,"Jazz"
631,635,"Lemon Drop","",194089,0.99,51,"Up An' Atom",2,"Jazz"
632,636,"Coronation Drop","",176222,0.99,51,"Up An' Atom",2,"Jazz"
633,637,"Overtime","",163030,0.99,51,"Up An' Atom",2,"Jazz"
634,638,"Imagination","",289306,0.99,51,"Up An' Atom",2,"Jazz"
635,639,"Don't Take Your Love From Me","",282331,0.99,51,"Up An' Atom",2,"Jazz"
636,640,"Midget","",217025,0.99,51,"Up An' Atom",2,"Jazz"
637,641,"I'm Coming Virginia","",280163,0.99,51,"Up An' Atom",2,"Jazz"
638,642,"Payin' Them Dues Blues","",198556,0.99,51,"Up An' Atom",2,"Jazz"
639,643,"Jungle Drums","",199627,0.99,51,"Up An' Atom",2,"Jazz"
640,644,"Showcase","",201560,0.99,51,"Up An' Atom",2,"Jazz"
641,645,"Swedish Schnapps","",191268,0.99,51,"Up An' Atom",2,"Jazz"
642,646,"Samba Da Bênção","",409965,0.99,52,"Vinícius De Moraes - Sem Limite",11,"Bossa Nova"
643,647,"Pot-Pourri N.º 4","",392437,0.99,52,"Vinícius De Moraes - Sem Limite",11,"Bossa Nova"
644,648,"Onde Anda Você","",168437,0.99,52,"Vinícius De Moraes - Sem Limite",11,"Bossa Nova"
645,649,"Samba Da Volta","",170631,0.99,52,"Vinícius De Moraes - Sem Limite",11,"Bossa Nova"
646,650,"Canto De Ossanha","",204956,0.99,52,"Vinícius De Moraes - Sem Limite",11,"Bossa Nova"
647,651,"Pot-Pourri N.º 5","",219898,0.99,52,"Vinícius De Moraes - Sem Limite",11,"Bossa Nova"
648,652,"Formosa","",137482,0.99,52,"Vinícius De Moraes - Sem Limite",11,"Bossa Nova"
649,653,"Como É Duro Trabalhar","",226168,0.99,52,"Vinícius De Moraes - Sem Limite",11,"Bossa Nova"
650,654,"Minha Namorada","",244297,0.99,52,"Vinícius De Moraes - Sem Limite",11,"Bossa Nova"
651,655,"Por Que Será","",162142,0.99,52,"Vinícius De Moraes - Sem Limite",11,"Bossa Nova"
652,656,"Berimbau","",190667,0.99,52,"Vinícius De Moraes - Sem Limite",11,"Bossa Nova"
653,657,"Deixa","",179826,0.99,52,"Vinícius De Moraes - Sem Limite",11,"Bossa Nova"
654,658,"Pot-Pourri N.º 2","",211748,0.99,52,"Vinícius De Moraes - Sem Limite",11,"Bossa Nova"
655,659,"Samba Em Prelúdio","",212636,0.99,52,"Vinícius De Moraes - Sem Limite",11,"Bossa Nova"
656,660,"Carta Ao Tom 74","",162560,0.99,52,"Vinícius De Moraes - Sem Limite",11,"Bossa Nova"
657,661,"Linha de Passe (João Bosco)","",230948,0.99,53,"Vozes do MPB",7,"Latin"
658,662,"Pela Luz dos Olhos Teus (Miúcha e Tom Jobim)","",163970,0.99,53,"Vozes do MPB",7,"Latin"
659,663,"Chão de Giz (Elba Ramalho)","",274834,0.99,53,"Vozes do MPB",7,"Latin"
660,664,"Marina (Dorival Caymmi)","",172643,0.99,53,"Vozes do MPB",7,"Latin"
661,665,"Aquarela (Toquinho)","",259944,0.99,53,"Vozes do MPB",7,"Latin"
662,666,"Coração do Agreste (Fafá de Belém)","",258194,0.99,53,"Vozes do MPB",7,"Latin"
663,667,"Dona (Roupa Nova)","",243356,0.99,53,"Vozes do MPB",7,"Latin"
664,668,"Começaria Tudo Outra Vez (Maria Creuza)","",206994,0.99,53,"Vozes do MPB",7,"Latin"
665,669,"Caçador de Mim (Sá & Guarabyra)","",238341,0.99,53,"Vozes do MPB",7,"Latin"
666,670,"Romaria (Renato Teixeira)","",244793,0.99,53,"Vozes do MPB",7,"Latin"
667,671,"As Rosas Não Falam (Beth Carvalho)","",116767,0.99,53,"Vozes do MPB",7,"Latin"
668,672,"Wave (Os Cariocas)","",130063,0.99,53,"Vozes do MPB",7,"Latin"
669,673,"Garota de Ipanema (Dick Farney)","",174367,0.99,53,"Vozes do MPB",7,"Latin"
670,674,"Preciso Apender a Viver Só (Maysa)","",143464,0.99,53,"Vozes do MPB",7,"Latin"
671,675,"Susie Q","Hawkins-Lewis-Broadwater",275565,0.99,54,"Chronicle, Vol. 1",1,"Rock"
672,676,"I Put A Spell On You","Jay Hawkins",272091,0.99,54,"Chronicle, Vol. 1",1,"Rock"
673,677,"Proud Mary","J. C. Fogerty",189022,0.99,54,"Chronicle, Vol. 1",1,"Rock"
674,678,"Bad Moon Rising","J. C. Fogerty",140146,0.99,54,"Chronicle, Vol. 1",1,"Rock"
675,679,"Lodi","J. C. Fogerty",191451,0.99,54,"Chronicle, Vol. 1",1,"Rock"
676,680,"Green River","J. C. Fogerty",154279,0.99,54,"Chronicle, Vol. 1",1,"Rock"
677,681,"Commotion","J. C. Fogerty",162899,0.99,54,"Chronicle, Vol. 1",1,"Rock"
678,682,"Down On The Corner","J. C. Fogerty",164858,0.99,54,"Chronicle, Vol. 1",1,"Rock"
679,683,"Fortunate Son","J. C. Fogerty",140329,0.99,54,"Chronicle, Vol. 1",1,"Rock"
680,684,"Travelin' Band","J. C. Fogerty",129358,0.99,54,"Chronicle, Vol. 1",1,"Rock"
681,685,"Who'll Stop The Rain","J. C. Fogerty",149394,0.99,54,"Chronicle, Vol. 1",1,"Rock"
682,686,"Up Around The Bend","J. C. Fogerty",162429,0.99,54,"Chronicle, Vol. 1",1,"Rock"
683,687,"Run Through The Jungle","J. C. Fogerty",186044,0.99,54,"Chronicle, Vol. 1",1,"Rock"
684,688,"Lookin' Out My Back Door","J. C. Fogerty",152946,0.99,54,"Chronicle, Vol. 1",1,"Rock"
685,689,"Long As I Can See The Light","J. C. Fogerty",213237,0.99,54,"Chronicle, Vol. 1",1,"Rock"
686,690,"I Heard It Through The Grapevine","Whitfield-Strong",664894,0.99,54,"Chronicle, Vol. 1",1,"Rock"
687,691,"Have You Ever Seen The Rain?","J. C. Fogerty",160052,0.99,54,"Chronicle, Vol. 1",1,"Rock"
688,692,"Hey Tonight","J. C. Fogerty",162847,0.99,54,"Chronicle, Vol. 1",1,"Rock"
689,693,"Sweet Hitch-Hiker","J. C. Fogerty",175490,0.99,54,"Chronicle, Vol. 1",1,"Rock"
690,694,"Someday Never Comes","J. C. Fogerty",239360,0.99,54,"Chronicle, Vol. 1",1,"Rock"
691,695,"Walking On The Water","J.C. Fogerty",281286,0.99,55,"Chronicle, Vol. 2",1,"Rock"
692,696,"Suzie-Q, Pt. 2","J.C. Fogerty",244114,0.99,55,"Chronicle, Vol. 2",1,"Rock"
693,697,"Born On The Bayou","J.C. Fogerty",316630,0.99,55,"Chronicle, Vol. 2",1,"Rock"
694,698,"Good Golly Miss Molly","J.C. Fogerty",163604,0.99,55,"Chronicle, Vol. 2",1,"Rock"
695,699,"Tombstone Shadow","J.C. Fogerty",218880,0.99,55,"Chronicle, Vol. 2",1,"Rock"
696,700,"Wrote A Song For Everyone","J.C. Fogerty",296385,0.99,55,"Chronicle, Vol. 2",1,"Rock"
697,701,"Night Time Is The Right Time","J.C. Fogerty",190119,0.99,55,"Chronicle, Vol. 2",1,"Rock"
698,702,"Cotton Fields","J.C. Fogerty",178181,0.99,55,"Chronicle, Vol. 2",1,"Rock"
699,703,"It Came Out Of The Sky","J.C. Fogerty",176718,0.99,55,"Chronicle, Vol. 2",1,"Rock"
700,704,"Don't Look Now","J.C. Fogerty",131918,0.99,55,"Chronicle, Vol. 2",1,"Rock"
701,705,"The Midnight Special","J.C. Fogerty",253596,0.99,55,"Chronicle, Vol. 2",1,"Rock"
702,706,"Before You Accuse Me","J.C. Fogerty",207804,0.99,55,"Chronicle, Vol. 2",1,"Rock"
703,707,"My Baby Left Me","J.C. Fogerty",140460,0.99,55,"Chronicle, Vol. 2",1,"Rock"
704,708,"Pagan Baby","J.C. Fogerty",385619,0.99,55,"Chronicle, Vol. 2",1,"Rock"
705,709,"(Wish I Could) Hideaway","J.C. Fogerty",228466,0.99,55,"Chronicle, Vol. 2",1,"Rock"
706,710,"It's Just A Thought","J.C. Fogerty",237374,0.99,55,"Chronicle, Vol. 2",1,"Rock"
707,711,"Molina","J.C. Fogerty",163239,0.99,55,"Chronicle, Vol. 2",1,"Rock"
708,712,"Born To Move","J.C. Fogerty",342804,0.99,55,"Chronicle, Vol. 2",1,"Rock"
709,713,"Lookin' For A Reason","J.C. Fogerty",209789,0.99,55,"Chronicle, Vol. 2",1,"Rock"
710,714,"Hello Mary Lou","J.C. Fogerty",132832,0.99,55,"Chronicle, Vol. 2",1,"Rock"
711,715,"Gatas Extraordinárias","",212506,0.99,56,"Cássia Eller - Coleção Sem Limite [Disc 2]",7,"Latin"
712,716,"Brasil","",243696,0.99,56,"Cássia Eller - Coleção Sem Limite [Disc 2]",7,"Latin"
713,717,"Eu Sou Neguinha (Ao Vivo)","",251768,0.99,56,"Cássia Eller - Coleção Sem Limite [Disc 2]",7,"Latin"
714,718,"Geração Coca-Cola (Ao Vivo)","",228153,0.99,56,"Cássia Eller - Coleção Sem Limite [Disc 2]",7,"Latin"
715,719,"Lanterna Dos Afogados","",204538,0.99,56,"Cássia Eller - Coleção Sem Limite [Disc 2]",7,"Latin"
716,720,"Coroné Antonio Bento","",200437,0.99,56,"Cássia Eller - Coleção Sem Limite [Disc 2]",7,"Latin"
717,721,"Você Passa, Eu Acho Graça (Ao Vivo)","",206733,0.99,56,"Cássia Eller - Coleção Sem Limite [Disc 2]",7,"Latin"
718,722,"Meu Mundo Fica Completo (Com Você)","",247771,0.99,56,"Cássia Eller - Coleção Sem Limite [Disc 2]",7,"Latin"
719,723,"1° De Julho","",270262,0.99,56,"Cássia Eller - Coleção Sem Limite [Disc 2]",7,"Latin"
720,724,"Música Urbana 2","",194899,0.99,56,"Cássia Eller - Coleção Sem Limite [Disc 2]",7,"Latin"
721,725,"Vida Bandida (Ao Vivo)","",192626,0.99,56,"Cássia Eller - Coleção Sem Limite [Disc 2]",7,"Latin"
722,726,"Palavras Ao Vento","",212453,0.99,56,"Cássia Eller - Coleção Sem Limite [Disc 2]",7,"Latin"
723,727,"Não Sei O Que Eu Quero Da Vida","",151849,0.99,56,"Cássia Eller - Coleção Sem Limite [Disc 2]",7,"Latin"
724,728,"Woman Of The World (Ao Vivo)","",298919,0.99,56,"Cássia Eller - Coleção Sem Limite [Disc 2]",7,"Latin"
725,729,"Juventude Transviada (Ao Vivo)","",278622,0.99,56,"Cássia Eller - Coleção Sem Limite [Disc 2]",7,"Latin"
726,730,"Malandragem","",247588,0.99,57,"Cássia Eller - Sem Limite [Disc 1]",7,"Latin"
727,731,"O Segundo Sol","",252133,0.99,57,"Cássia Eller - Sem Limite [Disc 1]",7,"Latin"
728,732,"Smells Like Teen Spirit (Ao Vivo)","",316865,0.99,57,"Cássia Eller - Sem Limite [Disc 1]",7,"Latin"
729,733,"E.C.T.","",227500,0.99,57,"Cássia Eller - Sem Limite [Disc 1]",7,"Latin"
730,734,"Todo Amor Que Houver Nesta Vida","",227160,0.99,57,"Cássia Eller - Sem Limite [Disc 1]",7,"Latin"
731,735,"Metrô. Linha 743","",174654,0.99,57,"Cássia Eller - Sem Limite [Disc 1]",7,"Latin"
732,736,"Nós (Ao Vivo)","",193828,0.99,57,"Cássia Eller - Sem Limite [Disc 1]",7,"Latin"
733,737,"Na Cadência Do Samba","",196075,0.99,57,"Cássia Eller - Sem Limite [Disc 1]",7,"Latin"
734,738,"Admirável Gado Novo","",274390,0.99,57,"Cássia Eller - Sem Limite [Disc 1]",7,"Latin"
735,739,"Eleanor Rigby","",189466,0.99,57,"Cássia Eller - Sem Limite [Disc 1]",7,"Latin"
736,740,"Socorro","",258586,0.99,57,"Cássia Eller - Sem Limite [Disc 1]",7,"Latin"
737,741,"Blues Da Piedade","",257123,0.99,57,"Cássia Eller - Sem Limite [Disc 1]",7,"Latin"
738,742,"Rubens","",211853,0.99,57,"Cássia Eller - Sem Limite [Disc 1]",7,"Latin"
739,743,"Não Deixe O Samba Morrer - Cassia Eller e Alcione","",268173,0.99,57,"Cássia Eller - Sem Limite [Disc 1]",7,"Latin"
740,744,"Mis Penas Lloraba Yo (Ao Vivo) Soy Gitano (Tangos)","",188473,0.99,57,"Cássia Eller - Sem Limite [Disc 1]",7,"Latin"
741,745,"Comin' Home","Bolin/Coverdale/Paice",235781,0.99,58,"Come Taste The Band",1,"Rock"
742,746,"Lady Luck","Cook/Coverdale",168202,0.99,58,"Come Taste The Band",1,"Rock"
743,747,"Gettin' Tighter","Bolin/Hughes",218044,0.99,58,"Come Taste The Band",1,"Rock"
744,748,"Dealer","Bolin/Coverdale",230922,0.99,58,"Come Taste The Band",1,"Rock"
745,749,"I Need Love","Bolin/Coverdale",263836,0.99,58,"Come Taste The Band",1,"Rock"
746,750,"Drifter","Bolin/Coverdale",242834,0.99,58,"Come Taste The Band",1,"Rock"
747,751,"Love Child","Bolin/Coverdale",188160,0.99,58,"Come Taste The Band",1,"Rock"
748,752,"This Time Around / Owed to 'G' [Instrumental]","Bolin/Hughes/Lord",370102,0.99,58,"Come Taste The Band",1,"Rock"
749,753,"You Keep On Moving","Coverdale/Hughes",319111,0.99,58,"Come Taste The Band",1,"Rock"
750,754,"Speed King","Blackmore, Gillan, Glover, Lord, Paice",264385,0.99,59,"Deep Purple In Rock",1,"Rock"
751,755,"Bloodsucker","Blackmore, Gillan, Glover, Lord, Paice",256261,0.99,59,"Deep Purple In Rock",1,"Rock"
752,756,"Child In Time","Blackmore, Gillan, Glover, Lord, Paice",620460,0.99,59,"Deep Purple In Rock",1,"Rock"
753,757,"Flight Of The Rat","Blackmore, Gillan, Glover, Lord, Paice",478302,0.99,59,"Deep Purple In Rock",1,"Rock"
754,758,"Into The Fire","Blackmore, Gillan, Glover, Lord, Paice",210259,0.99,59,"Deep Purple In Rock",1,"Rock"
755,759,"Living Wreck","Blackmore, Gillan, Glover, Lord, Paice",274886,0.99,59,"Deep Purple In Rock",1,"Rock"
756,760,"Hard Lovin' Man","Blackmore, Gillan, Glover, Lord, Paice",431203,0.99,59,"Deep Purple In Rock",1,"Rock"
